,Player,Pos,BasePos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
113,Dolph Schayes*,PF,PF,34.0,SYR,66.0,0.0,1438.0,223.0,575.0,0.388,0.0,0.0,0.0,223.0,575.0,0.388,0.388,181.0,206.0,0.879,0.0,0.0,375.0,175.0,0.0,0.0,0.0,177.0,627.0
114,Ray Scott,PF,PF,24.0,DET,76.0,0.0,2538.0,460.0,1110.0,0.414,0.0,0.0,0.0,460.0,1110.0,0.414,0.414,308.0,457.0,0.674,0.0,0.0,772.0,191.0,0.0,0.0,0.0,263.0,1228.0
115,Kenny Sears,SF,SF,29.0,TOT,77.0,0.0,1141.0,161.0,304.0,0.53,0.0,0.0,0.0,161.0,304.0,0.53,0.53,131.0,168.0,0.78,0.0,0.0,206.0,95.0,0.0,0.0,0.0,128.0,453.0
116,Kenny Sears,F,F,29.0,NYK,23.0,0.0,359.0,48.0,92.0,0.522,0.0,0.0,0.0,48.0,92.0,0.522,0.522,26.0,46.0,0.565,0.0,0.0,67.0,40.0,0.0,0.0,0.0,29.0,122.0
117,Kenny Sears,SF,SF,29.0,SFW,54.0,0.0,782.0,113.0,212.0,0.533,0.0,0.0,0.0,113.0,212.0,0.533,0.533,105.0,122.0,0.861,0.0,0.0,139.0,55.0,0.0,0.0,0.0,99.0,331.0
118,Frank Selvy,SG,SG,30.0,LAL,80.0,0.0,2369.0,317.0,747.0,0.424,0.0,0.0,0.0,317.0,747.0,0.424,0.424,192.0,269.0,0.714,0.0,0.0,289.0,281.0,0.0,0.0,0.0,149.0,826.0
119,Lee Shaffer,SF,SF,23.0,SYR,80.0,0.0,2392.0,597.0,1393.0,0.429,0.0,0.0,0.0,597.0,1393.0,0.429,0.429,294.0,375.0,0.784,0.0,0.0,524.0,97.0,0.0,0.0,0.0,249.0,1488.0
121,Gene Shue,PG,PG,31.0,NYK,78.0,0.0,2288.0,354.0,894.0,0.396,0.0,0.0,0.0,354.0,894.0,0.396,0.396,208.0,302.0,0.689,0.0,0.0,191.0,259.0,0.0,0.0,0.0,171.0,916.0
122,Jeff Slade,F,F,21.0,CHZ,3.0,0.0,20.0,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0
123,Adrian Smith,SG,SG,26.0,CIN,79.0,0.0,1522.0,241.0,544.0,0.443,0.0,0.0,0.0,241.0,544.0,0.443,0.443,223.0,275.0,0.811,0.0,0.0,174.0,141.0,0.0,0.0,0.0,157.0,705.0
124,Larry Staverman,PF,PF,26.0,CHZ,33.0,0.0,602.0,94.0,194.0,0.485,0.0,0.0,0.0,94.0,194.0,0.485,0.485,49.0,62.0,0.79,0.0,0.0,158.0,43.0,0.0,0.0,0.0,94.0,237.0
125,Tom Stith,SF,SF,24.0,NYK,25.0,0.0,209.0,37.0,110.0,0.336,0.0,0.0,0.0,37.0,110.0,0.336,0.336,3.0,10.0,0.3,0.0,0.0,39.0,18.0,0.0,0.0,0.0,23.0,77.0
126,Dan Swartz,SF,SF,28.0,BOS,39.0,0.0,335.0,57.0,150.0,0.38,0.0,0.0,0.0,57.0,150.0,0.38,0.38,61.0,72.0,0.847,0.0,0.0,88.0,21.0,0.0,0.0,0.0,92.0,175.0
127,Dan Tieman,PG,PG,22.0,CIN,29.0,0.0,176.0,15.0,57.0,0.263,0.0,0.0,0.0,15.0,57.0,0.263,0.263,4.0,10.0,0.4,0.0,0.0,22.0,27.0,0.0,0.0,0.0,18.0,34.0
128,Gene Tormohlen,C,C,25.0,STL,7.0,0.0,47.0,5.0,10.0,0.5,0.0,0.0,0.0,5.0,10.0,0.5,0.5,2.0,10.0,0.2,0.0,0.0,15.0,5.0,0.0,0.0,0.0,11.0,12.0
129,Jack Twyman*,SF,SF,28.0,CIN,80.0,0.0,2623.0,641.0,1335.0,0.48,0.0,0.0,0.0,641.0,1335.0,0.48,0.48,304.0,375.0,0.811,0.0,0.0,598.0,214.0,0.0,0.0,0.0,286.0,1586.0
130,Chico Vaughn,SG,SG,22.0,STL,77.0,0.0,1845.0,295.0,708.0,0.417,0.0,0.0,0.0,295.0,708.0,0.417,0.417,188.0,261.0,0.72,0.0,0.0,258.0,252.0,0.0,0.0,0.0,201.0,778.0
131,Chet Walker*,SF,SF,22.0,SYR,78.0,0.0,1992.0,352.0,751.0,0.469,0.0,0.0,0.0,352.0,751.0,0.469,0.469,253.0,362.0,0.699,0.0,0.0,561.0,83.0,0.0,0.0,0.0,220.0,957.0
132,Ben Warley,PF,PF,26.0,SYR,26.0,0.0,206.0,50.0,111.0,0.45,0.0,0.0,0.0,50.0,111.0,0.45,0.45,25.0,35.0,0.714,0.0,0.0,86.0,4.0,0.0,0.0,0.0,42.0,125.0
