,Player,Pos,BasePos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
114,Gus Gerard,SF,SF,25.0,TOT,58.0,0.0,465.0,84.0,194.0,0.433,0.0,0.0,0.0,84.0,194.0,0.433,0.433,50.0,91.0,0.549,40.0,58.0,98.0,21.0,20.0,13.0,36.0,74.0,218.0
115,Gus Gerard,SF,SF,25.0,DET,2.0,0.0,6.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,0.333,0.333,1.0,2.0,0.5,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0
116,Gus Gerard,SF,SF,25.0,KCK,56.0,0.0,459.0,83.0,191.0,0.435,0.0,0.0,0.0,83.0,191.0,0.435,0.435,49.0,89.0,0.551,39.0,58.0,97.0,21.0,18.0,13.0,36.0,74.0,215.0
117,George Gervin*,SF,SF,26.0,SAS,80.0,0.0,2888.0,947.0,1749.0,0.541,0.0,0.0,0.0,947.0,1749.0,0.541,0.541,471.0,570.0,0.826,142.0,258.0,400.0,219.0,137.0,91.0,286.0,275.0,2365.0
118,John Gianelli,C,C,28.0,MIL,82.0,0.0,2057.0,256.0,527.0,0.486,0.0,0.0,0.0,256.0,527.0,0.486,0.486,72.0,102.0,0.706,122.0,286.0,408.0,160.0,44.0,57.0,106.0,196.0,584.0
119,Artis Gilmore*,C,C,29.0,CHI,82.0,0.0,3265.0,753.0,1310.0,0.575,0.0,0.0,0.0,753.0,1310.0,0.575,0.575,434.0,587.0,0.739,293.0,750.0,1043.0,274.0,50.0,156.0,310.0,280.0,1940.0
120,Jack Givens,SF,SF,22.0,ATL,74.0,0.0,1347.0,234.0,564.0,0.415,0.0,0.0,0.0,234.0,564.0,0.415,0.415,102.0,135.0,0.756,98.0,116.0,214.0,83.0,72.0,17.0,75.0,121.0,570.0
121,Mike Glenn,SG,SG,23.0,NYK,75.0,0.0,1171.0,263.0,486.0,0.541,0.0,0.0,0.0,263.0,486.0,0.541,0.541,57.0,63.0,0.905,28.0,54.0,82.0,136.0,37.0,6.0,64.0,113.0,583.0
122,Glen Gondrezick,SF,SF,23.0,NYK,75.0,0.0,1602.0,161.0,326.0,0.494,0.0,0.0,0.0,161.0,326.0,0.494,0.494,55.0,97.0,0.567,147.0,277.0,424.0,106.0,98.0,18.0,95.0,226.0,377.0
123,Gail Goodrich*,SG,SG,35.0,NOJ,74.0,0.0,2130.0,382.0,850.0,0.449,0.0,0.0,0.0,382.0,850.0,0.449,0.449,174.0,204.0,0.853,68.0,115.0,183.0,357.0,90.0,13.0,185.0,177.0,938.0
124,Mike Green,C,C,27.0,SAS,76.0,0.0,1641.0,235.0,477.0,0.493,0.0,0.0,0.0,235.0,477.0,0.493,0.493,101.0,144.0,0.701,131.0,223.0,354.0,116.0,37.0,122.0,89.0,230.0,571.0
125,Rickey Green,PG,PG,24.0,DET,27.0,0.0,431.0,67.0,177.0,0.379,0.0,0.0,0.0,67.0,177.0,0.379,0.379,45.0,67.0,0.672,15.0,25.0,40.0,63.0,25.0,1.0,44.0,37.0,179.0
127,Steve Green,SF,SF,25.0,IND,39.0,0.0,265.0,42.0,89.0,0.472,0.0,0.0,0.0,42.0,89.0,0.472,0.472,20.0,34.0,0.588,22.0,30.0,52.0,21.0,11.0,3.0,17.0,39.0,104.0
128,Tommie Green,PG,PG,22.0,NOJ,59.0,0.0,809.0,92.0,237.0,0.388,0.0,0.0,0.0,92.0,237.0,0.388,0.388,48.0,63.0,0.762,20.0,48.0,68.0,140.0,61.0,6.0,89.0,111.0,232.0
129,Kevin Grevey,SF,SF,25.0,WSB,65.0,0.0,1856.0,418.0,922.0,0.453,0.0,0.0,0.0,418.0,922.0,0.453,0.453,173.0,224.0,0.772,90.0,142.0,232.0,153.0,46.0,14.0,120.0,159.0,1009.0
130,Paul Griffin,PF,PF,25.0,NOJ,77.0,0.0,1398.0,106.0,223.0,0.475,0.0,0.0,0.0,106.0,223.0,0.475,0.475,91.0,147.0,0.619,126.0,265.0,391.0,138.0,54.0,36.0,117.0,198.0,303.0
131,Bob Gross,SF,SF,25.0,POR,53.0,0.0,1441.0,209.0,443.0,0.472,0.0,0.0,0.0,209.0,443.0,0.472,0.472,96.0,119.0,0.807,106.0,144.0,250.0,184.0,70.0,47.0,121.0,161.0,514.0
132,Ernie Grunfeld,SF,SF,23.0,MIL,82.0,0.0,1778.0,326.0,661.0,0.493,0.0,0.0,0.0,326.0,661.0,0.493,0.493,191.0,251.0,0.761,124.0,236.0,360.0,216.0,58.0,15.0,141.0,220.0,843.0
133,Lars Hansen,C,C,24.0,SEA,15.0,0.0,205.0,29.0,57.0,0.509,0.0,0.0,0.0,29.0,57.0,0.509,0.509,18.0,31.0,0.581,22.0,37.0,59.0,14.0,1.0,1.0,9.0,28.0,76.0
134,James Hardy,SF,SF,22.0,NOJ,68.0,0.0,1456.0,196.0,426.0,0.46,0.0,0.0,0.0,196.0,426.0,0.46,0.46,61.0,88.0,0.693,121.0,189.0,310.0,65.0,52.0,61.0,93.0,133.0,453.0
135,Joe Hassett,SG,SG,23.0,SEA,55.0,0.0,463.0,100.0,211.0,0.474,0.0,0.0,0.0,100.0,211.0,0.474,0.474,23.0,23.0,1.0,13.0,32.0,45.0,42.0,14.0,4.0,32.0,58.0,223.0
136,Steve Hawes,PF,PF,28.0,ATL,81.0,0.0,2205.0,372.0,756.0,0.492,0.0,0.0,0.0,372.0,756.0,0.492,0.492,108.0,132.0,0.818,190.0,401.0,591.0,184.0,79.0,47.0,145.0,264.0,852.0
137,Bubbles Hawkins,SG,SG,24.0,DET,4.0,0.0,28.0,6.0,16.0,0.375,0.0,0.0,0.0,6.0,16.0,0.375,0.375,6.0,6.0,1.0,3.0,3.0,6.0,4.0,5.0,0.0,2.0,7.0,18.0
138,Elvin Hayes*,PF,PF,33.0,WSB,82.0,0.0,3105.0,720.0,1477.0,0.487,0.0,0.0,0.0,720.0,1477.0,0.487,0.487,349.0,534.0,0.654,312.0,682.0,994.0,143.0,75.0,190.0,235.0,308.0,1789.0
139,Spencer Haywood*,PF,PF,29.0,TOT,68.0,0.0,2361.0,595.0,1205.0,0.494,0.0,0.0,0.0,595.0,1205.0,0.494,0.494,231.0,292.0,0.791,172.0,361.0,533.0,127.0,40.0,82.0,200.0,236.0,1421.0
140,Spencer Haywood*,PF,PF,29.0,NYK,34.0,0.0,1023.0,249.0,509.0,0.489,0.0,0.0,0.0,249.0,509.0,0.489,0.489,107.0,146.0,0.733,66.0,140.0,206.0,56.0,10.0,29.0,87.0,108.0,605.0
141,Spencer Haywood*,PF,PF,29.0,NOJ,34.0,0.0,1338.0,346.0,696.0,0.497,0.0,0.0,0.0,346.0,696.0,0.497,0.497,124.0,146.0,0.849,106.0,221.0,327.0,71.0,30.0,53.0,113.0,128.0,816.0
142,Gar Heard,PF,PF,30.0,PHO,63.0,0.0,1213.0,162.0,367.0,0.441,0.0,0.0,0.0,162.0,367.0,0.441,0.441,71.0,103.0,0.689,98.0,253.0,351.0,60.0,53.0,57.0,60.0,141.0,395.0
143,Tom Henderson,PG,PG,27.0,WSB,70.0,0.0,2081.0,299.0,641.0,0.466,0.0,0.0,0.0,299.0,641.0,0.466,0.466,156.0,195.0,0.8,51.0,112.0,163.0,419.0,87.0,10.0,148.0,123.0,754.0
144,Keith Herron,SG,SG,22.0,ATL,14.0,0.0,81.0,14.0,48.0,0.292,0.0,0.0,0.0,14.0,48.0,0.292,0.292,12.0,13.0,0.923,4.0,6.0,10.0,3.0,6.0,2.0,5.0,11.0,40.0
145,Phil Hicks,SF,SF,26.0,DEN,20.0,0.0,128.0,18.0,43.0,0.419,0.0,0.0,0.0,18.0,43.0,0.419,0.419,3.0,5.0,0.6,13.0,15.0,28.0,8.0,5.0,0.0,13.0,20.0,39.0
146,Kenny Higgs,PG,PG,24.0,CLE,68.0,0.0,1050.0,127.0,279.0,0.455,0.0,0.0,0.0,127.0,279.0,0.455,0.455,85.0,111.0,0.766,18.0,84.0,102.0,141.0,66.0,11.0,47.0,176.0,339.0
147,Armond Hill,PG,PG,25.0,ATL,82.0,0.0,2527.0,296.0,682.0,0.434,0.0,0.0,0.0,296.0,682.0,0.434,0.434,246.0,288.0,0.854,41.0,123.0,164.0,480.0,102.0,16.0,202.0,292.0,838.0
148,Darnell Hillman,PF,PF,29.0,KCK,78.0,0.0,1618.0,211.0,428.0,0.493,0.0,0.0,0.0,211.0,428.0,0.493,0.493,125.0,224.0,0.558,138.0,293.0,431.0,91.0,50.0,66.0,134.0,288.0,547.0
150,Wilbur Holland,SG,SG,27.0,CHI,82.0,0.0,2483.0,445.0,940.0,0.473,0.0,0.0,0.0,445.0,940.0,0.473,0.473,141.0,176.0,0.801,78.0,176.0,254.0,330.0,122.0,12.0,185.0,240.0,1031.0
151,Lionel Hollins,PG,PG,25.0,POR,64.0,0.0,1967.0,402.0,886.0,0.454,0.0,0.0,0.0,402.0,886.0,0.454,0.454,172.0,221.0,0.778,32.0,117.0,149.0,325.0,114.0,24.0,223.0,199.0,976.0
152,Essie Hollis,SF,SF,23.0,DET,25.0,0.0,154.0,30.0,75.0,0.4,0.0,0.0,0.0,30.0,75.0,0.4,0.4,9.0,12.0,0.75,21.0,24.0,45.0,6.0,11.0,1.0,14.0,28.0,69.0
153,Otis Howard,PF,PF,22.0,TOT,14.0,0.0,113.0,24.0,56.0,0.429,0.0,0.0,0.0,24.0,56.0,0.429,0.429,11.0,23.0,0.478,18.0,23.0,41.0,5.0,2.0,2.0,7.0,24.0,59.0
154,Otis Howard,PF,PF,22.0,MIL,3.0,0.0,22.0,5.0,11.0,0.455,0.0,0.0,0.0,5.0,11.0,0.455,0.455,0.0,0.0,0.0,5.0,2.0,7.0,1.0,0.0,0.0,2.0,8.0,10.0
155,Otis Howard,PF,PF,22.0,DET,11.0,0.0,91.0,19.0,45.0,0.422,0.0,0.0,0.0,19.0,45.0,0.422,0.422,11.0,23.0,0.478,13.0,21.0,34.0,4.0,2.0,2.0,5.0,16.0,49.0
156,Lou Hudson,SG,SG,34.0,LAL,78.0,0.0,1686.0,329.0,636.0,0.517,0.0,0.0,0.0,329.0,636.0,0.517,0.517,110.0,124.0,0.887,64.0,76.0,140.0,141.0,58.0,17.0,99.0,133.0,768.0
157,Kim Hughes,C,C,26.0,DEN,81.0,0.0,1086.0,98.0,182.0,0.538,0.0,0.0,0.0,98.0,182.0,0.538,0.538,18.0,45.0,0.4,112.0,223.0,335.0,74.0,56.0,102.0,78.0,215.0,214.0
158,Dan Issel*,C,C,30.0,DEN,81.0,0.0,2742.0,532.0,1030.0,0.517,0.0,0.0,0.0,532.0,1030.0,0.517,0.517,316.0,419.0,0.754,240.0,498.0,738.0,255.0,61.0,46.0,171.0,233.0,1380.0
159,Phil Jackson*,PF,PF,33.0,NJN,59.0,0.0,1070.0,144.0,303.0,0.475,0.0,0.0,0.0,144.0,303.0,0.475,0.475,86.0,105.0,0.819,59.0,119.0,178.0,85.0,45.0,22.0,78.0,168.0,374.0
160,Aaron James,SF,SF,26.0,NOJ,73.0,0.0,1417.0,311.0,630.0,0.494,0.0,0.0,0.0,311.0,630.0,0.494,0.494,105.0,140.0,0.75,97.0,151.0,248.0,78.0,28.0,21.0,111.0,202.0,727.0
161,Charles Johnson,SG,SG,29.0,WSB,82.0,0.0,1819.0,342.0,786.0,0.435,0.0,0.0,0.0,342.0,786.0,0.435,0.435,67.0,79.0,0.848,70.0,132.0,202.0,177.0,95.0,6.0,87.0,161.0,751.0
162,Clemon Johnson,C,C,22.0,POR,74.0,0.0,794.0,102.0,217.0,0.47,0.0,0.0,0.0,102.0,217.0,0.47,0.47,36.0,74.0,0.486,83.0,143.0,226.0,78.0,23.0,36.0,65.0,121.0,240.0
163,Dennis Johnson*,SG,SG,24.0,SEA,80.0,0.0,2717.0,482.0,1110.0,0.434,0.0,0.0,0.0,482.0,1110.0,0.434,0.434,306.0,392.0,0.781,146.0,228.0,374.0,280.0,100.0,97.0,191.0,209.0,1270.0
164,Eddie Johnson,SG,SG,23.0,ATL,78.0,0.0,2413.0,501.0,982.0,0.51,0.0,0.0,0.0,501.0,982.0,0.51,0.51,243.0,292.0,0.832,65.0,105.0,170.0,360.0,121.0,11.0,213.0,241.0,1245.0
165,George Johnson,C,C,30.0,NJN,78.0,0.0,2058.0,206.0,483.0,0.427,0.0,0.0,0.0,206.0,483.0,0.427,0.427,105.0,138.0,0.761,201.0,415.0,616.0,88.0,68.0,253.0,178.0,315.0,517.0
166,George Johnson,PF,PF,22.0,MIL,67.0,0.0,1157.0,165.0,342.0,0.482,0.0,0.0,0.0,165.0,342.0,0.482,0.482,84.0,117.0,0.718,106.0,254.0,360.0,81.0,75.0,49.0,100.0,187.0,414.0
167,John Johnson,SF,SF,31.0,SEA,82.0,0.0,2386.0,356.0,821.0,0.434,0.0,0.0,0.0,356.0,821.0,0.434,0.434,190.0,250.0,0.76,127.0,285.0,412.0,358.0,59.0,25.0,254.0,245.0,902.0
168,Marques Johnson,SF,SF,22.0,MIL,77.0,0.0,2779.0,820.0,1491.0,0.55,0.0,0.0,0.0,820.0,1491.0,0.55,0.55,332.0,437.0,0.76,212.0,374.0,586.0,234.0,116.0,89.0,170.0,186.0,1972.0
169,Mickey Johnson,PF,PF,26.0,CHI,82.0,0.0,2594.0,496.0,1105.0,0.449,0.0,0.0,0.0,496.0,1105.0,0.449,0.449,273.0,329.0,0.83,193.0,434.0,627.0,380.0,88.0,59.0,312.0,286.0,1265.0
170,Ollie Johnson,SF,SF,29.0,CHI,71.0,0.0,1734.0,281.0,540.0,0.52,0.0,0.0,0.0,281.0,540.0,0.52,0.52,88.0,110.0,0.8,58.0,169.0,227.0,163.0,54.0,33.0,114.0,182.0,650.0
171,Bobby Jones*,PF,PF,27.0,PHI,80.0,0.0,2304.0,378.0,704.0,0.537,0.0,0.0,0.0,378.0,704.0,0.537,0.537,209.0,277.0,0.755,199.0,332.0,531.0,201.0,107.0,96.0,165.0,245.0,965.0
173,Caldwell Jones,C,C,28.0,PHI,78.0,0.0,2171.0,302.0,637.0,0.474,0.0,0.0,0.0,302.0,637.0,0.474,0.474,121.0,162.0,0.747,177.0,570.0,747.0,151.0,39.0,157.0,156.0,303.0,725.0
174,Dwight Jones,C,C,26.0,HOU,81.0,0.0,1215.0,181.0,395.0,0.458,0.0,0.0,0.0,181.0,395.0,0.458,0.458,96.0,132.0,0.727,110.0,218.0,328.0,57.0,34.0,26.0,102.0,204.0,458.0
175,Eddie Jordan,PG,PG,24.0,NJN,82.0,0.0,2260.0,401.0,960.0,0.418,0.0,0.0,0.0,401.0,960.0,0.418,0.418,213.0,274.0,0.777,74.0,141.0,215.0,365.0,201.0,40.0,244.0,209.0,1015.0
176,Jeff Judkins,SF,SF,22.0,BOS,81.0,0.0,1521.0,295.0,587.0,0.503,0.0,0.0,0.0,295.0,587.0,0.503,0.503,119.0,146.0,0.815,70.0,121.0,191.0,145.0,81.0,12.0,109.0,184.0,709.0
177,Rich Kelley,C,C,25.0,NOJ,80.0,0.0,2705.0,440.0,870.0,0.506,0.0,0.0,0.0,440.0,870.0,0.506,0.506,373.0,458.0,0.814,303.0,723.0,1026.0,285.0,126.0,166.0,288.0,309.0,1253.0
178,Larry Kenon,PF,PF,26.0,SAS,81.0,0.0,2947.0,748.0,1484.0,0.504,0.0,0.0,0.0,748.0,1484.0,0.504,0.504,295.0,349.0,0.845,260.0,530.0,790.0,335.0,154.0,19.0,300.0,192.0,1791.0
179,Bernard King*,SF,SF,22.0,NJN,82.0,0.0,2859.0,710.0,1359.0,0.522,0.0,0.0,0.0,710.0,1359.0,0.522,0.522,349.0,619.0,0.564,251.0,418.0,669.0,295.0,118.0,39.0,323.0,326.0,1769.0
180,Billy Knight,SF,SF,26.0,TOT,79.0,0.0,2095.0,441.0,835.0,0.528,0.0,0.0,0.0,441.0,835.0,0.528,0.528,249.0,296.0,0.841,94.0,253.0,347.0,152.0,63.0,8.0,225.0,160.0,1131.0
181,Billy Knight,SF,SF,26.0,BOS,40.0,0.0,1119.0,219.0,436.0,0.502,0.0,0.0,0.0,219.0,436.0,0.502,0.502,118.0,146.0,0.808,41.0,132.0,173.0,66.0,31.0,3.0,129.0,86.0,556.0
182,Billy Knight,SF,SF,26.0,IND,39.0,0.0,976.0,222.0,399.0,0.556,0.0,0.0,0.0,222.0,399.0,0.556,0.556,131.0,150.0,0.873,53.0,121.0,174.0,86.0,32.0,5.0,96.0,74.0,575.0
183,Toby Knight,SF,SF,23.0,NYK,82.0,0.0,2667.0,609.0,1174.0,0.519,0.0,0.0,0.0,609.0,1174.0,0.519,0.519,145.0,206.0,0.704,201.0,347.0,548.0,124.0,61.0,60.0,163.0,309.0,1363.0
184,Joel Kramer,PF,PF,23.0,PHO,82.0,0.0,1401.0,181.0,370.0,0.489,0.0,0.0,0.0,181.0,370.0,0.489,0.489,125.0,176.0,0.71,134.0,203.0,337.0,92.0,45.0,23.0,98.0,224.0,487.0
185,John Kuester,PG,PG,23.0,DEN,33.0,0.0,212.0,16.0,52.0,0.308,0.0,0.0,0.0,16.0,52.0,0.308,0.308,13.0,14.0,0.929,5.0,8.0,13.0,37.0,18.0,1.0,20.0,29.0,45.0
186,Kevin Kunnert,C,C,27.0,SDC,81.0,0.0,1684.0,234.0,501.0,0.467,0.0,0.0,0.0,234.0,501.0,0.467,0.467,56.0,85.0,0.659,202.0,367.0,569.0,113.0,45.0,118.0,141.0,309.0,524.0
187,Mitch Kupchak,PF,PF,24.0,WSB,66.0,0.0,1604.0,369.0,685.0,0.539,0.0,0.0,0.0,369.0,685.0,0.539,0.539,223.0,300.0,0.743,152.0,278.0,430.0,88.0,23.0,23.0,120.0,141.0,961.0
188,Sam Lacey,C,C,30.0,KCK,82.0,0.0,2627.0,350.0,697.0,0.502,0.0,0.0,0.0,350.0,697.0,0.502,0.502,167.0,226.0,0.739,179.0,523.0,702.0,430.0,106.0,141.0,245.0,309.0,867.0
189,Tom LaGarde,C,C,23.0,SEA,23.0,0.0,575.0,98.0,181.0,0.541,0.0,0.0,0.0,98.0,181.0,0.541,0.541,57.0,95.0,0.6,61.0,129.0,190.0,32.0,6.0,18.0,47.0,75.0,253.0
190,John Lambert,PF,PF,26.0,CLE,70.0,0.0,1030.0,148.0,329.0,0.45,0.0,0.0,0.0,148.0,329.0,0.45,0.45,35.0,55.0,0.636,116.0,174.0,290.0,43.0,25.0,29.0,65.0,163.0,331.0
191,Mark Landsberger,PF,PF,23.0,CHI,80.0,0.0,1959.0,278.0,585.0,0.475,0.0,0.0,0.0,278.0,585.0,0.475,0.475,91.0,194.0,0.469,292.0,450.0,742.0,68.0,27.0,22.0,149.0,125.0,647.0
192,Bob Lanier*,C,C,30.0,DET,53.0,0.0,1835.0,489.0,950.0,0.515,0.0,0.0,0.0,489.0,950.0,0.515,0.515,275.0,367.0,0.749,164.0,330.0,494.0,140.0,50.0,75.0,175.0,181.0,1253.0
193,Butch Lee,PG,PG,22.0,TOT,82.0,0.0,1779.0,290.0,634.0,0.457,0.0,0.0,0.0,290.0,634.0,0.457,0.457,175.0,230.0,0.761,33.0,93.0,126.0,295.0,86.0,1.0,154.0,146.0,755.0
194,Butch Lee,PG,PG,22.0,ATL,49.0,0.0,997.0,144.0,313.0,0.46,0.0,0.0,0.0,144.0,313.0,0.46,0.46,88.0,117.0,0.752,11.0,48.0,59.0,169.0,56.0,1.0,96.0,88.0,376.0
195,Butch Lee,PG,PG,22.0,CLE,33.0,0.0,782.0,146.0,321.0,0.455,0.0,0.0,0.0,146.0,321.0,0.455,0.455,87.0,113.0,0.77,22.0,45.0,67.0,126.0,30.0,0.0,58.0,58.0,379.0
196,Ron Lee,PG,PG,26.0,TOT,60.0,0.0,1346.0,218.0,507.0,0.43,0.0,0.0,0.0,218.0,507.0,0.43,0.43,98.0,141.0,0.695,63.0,105.0,168.0,205.0,107.0,6.0,165.0,182.0,534.0
197,Ron Lee,PG,PG,26.0,PHO,43.0,0.0,948.0,173.0,383.0,0.452,0.0,0.0,0.0,173.0,383.0,0.452,0.452,74.0,104.0,0.712,42.0,71.0,113.0,132.0,69.0,4.0,116.0,138.0,420.0
198,Ron Lee,PG,PG,26.0,NOJ,17.0,0.0,398.0,45.0,124.0,0.363,0.0,0.0,0.0,45.0,124.0,0.363,0.363,24.0,37.0,0.649,21.0,34.0,55.0,73.0,38.0,2.0,49.0,44.0,114.0
200,Scott Lloyd,C,C,26.0,TOT,72.0,0.0,496.0,42.0,122.0,0.344,0.0,0.0,0.0,42.0,122.0,0.344,0.344,27.0,47.0,0.574,49.0,47.0,96.0,32.0,10.0,8.0,51.0,92.0,111.0
201,Scott Lloyd,C,C,26.0,SDC,5.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,8.0,6.0,0.0
202,Scott Lloyd,C,C,26.0,CHI,67.0,0.0,465.0,42.0,120.0,0.35,0.0,0.0,0.0,42.0,120.0,0.35,0.35,27.0,47.0,0.574,48.0,45.0,93.0,32.0,9.0,8.0,43.0,86.0,111.0
203,John Long,SG,SG,22.0,DET,82.0,0.0,2498.0,581.0,1240.0,0.469,0.0,0.0,0.0,581.0,1240.0,0.469,0.469,157.0,190.0,0.826,127.0,139.0,266.0,121.0,102.0,19.0,137.0,224.0,1319.0
204,John Lucas,PG,PG,25.0,GSW,82.0,0.0,3095.0,530.0,1146.0,0.462,0.0,0.0,0.0,530.0,1146.0,0.462,0.462,264.0,321.0,0.822,65.0,182.0,247.0,762.0,152.0,9.0,255.0,229.0,1324.0
205,Maurice Lucas,PF,PF,26.0,POR,69.0,0.0,2462.0,568.0,1208.0,0.47,0.0,0.0,0.0,568.0,1208.0,0.47,0.47,270.0,345.0,0.783,192.0,524.0,716.0,215.0,66.0,81.0,233.0,254.0,1406.0
206,Moses Malone*,C,C,23.0,HOU,82.0,0.0,3390.0,716.0,1325.0,0.54,0.0,0.0,0.0,716.0,1325.0,0.54,0.54,599.0,811.0,0.739,587.0,857.0,1444.0,147.0,79.0,119.0,326.0,223.0,2031.0
207,Pete Maravich*,SG,SG,31.0,NOJ,49.0,0.0,1824.0,436.0,1035.0,0.421,0.0,0.0,0.0,436.0,1035.0,0.421,0.421,233.0,277.0,0.841,33.0,88.0,121.0,243.0,60.0,18.0,200.0,104.0,1105.0
208,Cedric Maxwell,SF,SF,23.0,BOS,80.0,0.0,2969.0,472.0,808.0,0.584,0.0,0.0,0.0,472.0,808.0,0.584,0.584,574.0,716.0,0.802,272.0,519.0,791.0,228.0,98.0,74.0,273.0,266.0,1518.0
209,Scott May,SF,SF,24.0,CHI,37.0,0.0,403.0,59.0,136.0,0.434,0.0,0.0,0.0,59.0,136.0,0.434,0.434,30.0,40.0,0.75,14.0,50.0,64.0,39.0,22.0,1.0,51.0,51.0,148.0
210,Bob McAdoo*,PF-C,PF,27.0,TOT,60.0,0.0,2231.0,596.0,1127.0,0.529,0.0,0.0,0.0,596.0,1127.0,0.529,0.529,295.0,450.0,0.656,130.0,390.0,520.0,168.0,74.0,67.0,217.0,189.0,1487.0
211,Bob McAdoo*,PF,PF,27.0,NYK,40.0,0.0,1594.0,429.0,793.0,0.541,0.0,0.0,0.0,429.0,793.0,0.541,0.541,218.0,335.0,0.651,94.0,285.0,379.0,128.0,62.0,47.0,153.0,134.0,1076.0
212,Bob McAdoo*,C,C,27.0,BOS,20.0,0.0,637.0,167.0,334.0,0.5,0.0,0.0,0.0,167.0,334.0,0.5,0.5,77.0,115.0,0.67,36.0,105.0,141.0,40.0,12.0,20.0,64.0,55.0,411.0
213,Ted McClain,SG,SG,32.0,PHO,36.0,0.0,465.0,62.0,132.0,0.47,0.0,0.0,0.0,62.0,132.0,0.47,0.47,42.0,46.0,0.913,25.0,44.0,69.0,60.0,19.0,0.0,54.0,51.0,166.0
214,Jim McElroy,PG,PG,25.0,NOJ,79.0,0.0,2698.0,539.0,1097.0,0.491,0.0,0.0,0.0,539.0,1097.0,0.491,0.491,259.0,340.0,0.762,61.0,154.0,215.0,453.0,148.0,49.0,237.0,183.0,1337.0
215,George McGinnis*,PF,PF,28.0,DEN,76.0,0.0,2552.0,603.0,1273.0,0.474,0.0,0.0,0.0,603.0,1273.0,0.474,0.474,509.0,765.0,0.665,256.0,608.0,864.0,283.0,129.0,52.0,346.0,321.0,1715.0
216,Billy McKinney,PG,PG,23.0,KCK,78.0,0.0,1242.0,240.0,477.0,0.503,0.0,0.0,0.0,240.0,477.0,0.503,0.503,129.0,162.0,0.796,20.0,65.0,85.0,253.0,58.0,3.0,124.0,121.0,609.0
217,Tom McMillen,C,C,26.0,ATL,82.0,0.0,1392.0,232.0,498.0,0.466,0.0,0.0,0.0,232.0,498.0,0.466,0.466,106.0,119.0,0.891,131.0,201.0,332.0,69.0,15.0,32.0,87.0,211.0,570.0
218,Jim McMillian,SF,SF,30.0,POR,23.0,0.0,278.0,33.0,74.0,0.446,0.0,0.0,0.0,33.0,74.0,0.446,0.446,17.0,21.0,0.81,16.0,23.0,39.0,33.0,10.0,3.0,16.0,18.0,83.0
219,Larry McNeill,PF,PF,28.0,DET,11.0,0.0,46.0,9.0,20.0,0.45,0.0,0.0,0.0,9.0,20.0,0.45,0.45,11.0,12.0,0.917,3.0,7.0,10.0,3.0,0.0,0.0,4.0,7.0,29.0
220,John Mengelt,SG,SG,29.0,CHI,75.0,0.0,1705.0,338.0,689.0,0.491,0.0,0.0,0.0,338.0,689.0,0.491,0.491,150.0,182.0,0.824,25.0,93.0,118.0,187.0,46.0,4.0,120.0,148.0,826.0
221,Joe Meriweather,C,C,25.0,TOT,77.0,0.0,1693.0,242.0,500.0,0.484,0.0,0.0,0.0,242.0,500.0,0.484,0.484,126.0,187.0,0.674,143.0,266.0,409.0,79.0,40.0,94.0,130.0,283.0,610.0
222,Joe Meriweather,C,C,25.0,NOJ,36.0,0.0,640.0,84.0,187.0,0.449,0.0,0.0,0.0,84.0,187.0,0.449,0.449,51.0,78.0,0.654,62.0,122.0,184.0,31.0,17.0,41.0,45.0,105.0,219.0
223,Joe Meriweather,C,C,25.0,NYK,41.0,0.0,1053.0,158.0,313.0,0.505,0.0,0.0,0.0,158.0,313.0,0.505,0.505,75.0,109.0,0.688,81.0,144.0,225.0,48.0,23.0,53.0,85.0,178.0,391.0
224,Mike Mitchell,SF,SF,23.0,CLE,80.0,0.0,1576.0,362.0,706.0,0.513,0.0,0.0,0.0,362.0,706.0,0.513,0.513,131.0,178.0,0.736,127.0,202.0,329.0,60.0,51.0,29.0,102.0,215.0,855.0
225,Steve Mix,SF,SF,31.0,PHI,74.0,0.0,1269.0,265.0,493.0,0.538,0.0,0.0,0.0,265.0,493.0,0.538,0.538,161.0,201.0,0.801,109.0,184.0,293.0,121.0,57.0,16.0,100.0,112.0,691.0
227,Eric Money,PG,PG,23.0,TOT,70.0,0.0,1979.0,444.0,893.0,0.497,0.0,0.0,0.0,444.0,893.0,0.497,0.497,170.0,237.0,0.717,70.0,92.0,162.0,331.0,87.0,12.0,235.0,202.0,1058.0
228,Eric Money,PG,PG,23.0,NJN,47.0,0.0,1434.0,325.0,676.0,0.481,0.0,0.0,0.0,325.0,676.0,0.481,0.481,136.0,183.0,0.743,55.0,70.0,125.0,249.0,74.0,10.0,166.0,132.0,786.0
229,Eric Money,PG,PG,23.0,PHI,23.0,0.0,545.0,119.0,217.0,0.548,0.0,0.0,0.0,119.0,217.0,0.548,0.548,34.0,54.0,0.63,15.0,22.0,37.0,82.0,13.0,2.0,69.0,70.0,272.0
