b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Fri, Jan 14, 1966",/boxscores/196601140SFW.html,Los Angeles Lakers,118,San Francisco Warriors,110,Box Score,,,
"Fri, Jan 14, 1966",/boxscores/196601140STL.html,Baltimore Bullets,121,St. Louis Hawks,119,Box Score,,,
"Sat, Jan 15, 1966",/boxscores/196601150DET.html,Baltimore Bullets,117,Detroit Pistons,122,Box Score,,,
"Sat, Jan 15, 1966",/boxscores/196601150LAL.html,New York Knicks,123,Los Angeles Lakers,152,Box Score,,,
"Sun, Jan 16, 1966",/boxscores/196601160STL.html,Baltimore Bullets,128,St. Louis Hawks,136,Box Score,,,
"Sun, Jan 16, 1966",/boxscores/196601160BOS.html,Philadelphia 76ers,122,Boston Celtics,137,Box Score,,,
"Sun, Jan 16, 1966",/boxscores/196601160CIN.html,Detroit Pistons,106,Cincinnati Royals,108,Box Score,,,
"Mon, Jan 17, 1966",/boxscores/196601170NYK.html,St. Louis Hawks,115,New York Knicks,106,Box Score,,,"at Memphis, TN"
"Tue, Jan 18, 1966",/boxscores/196601180BOS.html,Detroit Pistons,116,Boston Celtics,115,Box Score,,,"at Philadelphia, PA"
"Tue, Jan 18, 1966",/boxscores/196601180CIN.html,Los Angeles Lakers,108,Cincinnati Royals,119,Box Score,,,
"Tue, Jan 18, 1966",/boxscores/196601180PHI.html,Baltimore Bullets,117,Philadelphia 76ers,128,Box Score,,,
"Tue, Jan 18, 1966",/boxscores/196601180STL.html,New York Knicks,107,St. Louis Hawks,109,Box Score,,,
"Wed, Jan 19, 1966",/boxscores/196601190BOS.html,Baltimore Bullets,89,Boston Celtics,129,Box Score,,,
"Wed, Jan 19, 1966",/boxscores/196601190DET.html,Philadelphia 76ers,110,Detroit Pistons,93,Box Score,,,"at Boston, MA"
"Thu, Jan 20, 1966",/boxscores/196601200DET.html,St. Louis Hawks,103,Detroit Pistons,92,Box Score,,,"at Dallas, TX"
"Thu, Jan 20, 1966",/boxscores/196601200BAL.html,Los Angeles Lakers,121,Baltimore Bullets,123,Box Score,,,
"Fri, Jan 21, 1966",/boxscores/196601210BOS.html,Cincinnati Royals,96,Boston Celtics,113,Box Score,,,
"Fri, Jan 21, 1966",/boxscores/196601210DET.html,St. Louis Hawks,108,Detroit Pistons,117,Box Score,,,
"Fri, Jan 21, 1966",/boxscores/196601210LAL.html,San Francisco Warriors,120,Los Angeles Lakers,109,Box Score,,,
