,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,MP,ORB,PF,PTS,Player,Pos,STL,TOV,TRB,Tm,Unnamed: 0,Yr,eFG%,Seasons
850,462.0,3.008,1038.0,0.0,0.0,0.0,354.0,186.0,417.0,1102.0,462.0,3.008,1038.0,63.0,2.351,188.0,394.0,0.0,6209.0,617.0,1082.0,987.0,Kim Hughes,N/A,349.0,273.0,1719.0,N/A,1093.0,13857.0,3.008,5
851,5405.0,4.557,10636.0,19.0,1.7320000000000002,75.0,1804.0,288.0,396.0,4021.0,5424.0,4.541,10711.0,3792.0,7.192,4756.0,718.0,236.0,22342.0,1686.0,2022.0,14659.0,Dan Issel*,N/A,698.0,1281.0,5707.0,N/A,1376.0,17829.0,4.5489999999999995,9
852,5752.0,6.398999999999999,12636.0,80.0,1.8670000000000002,464.0,5499.0,399.0,675.0,2790.0,5832.0,6.249,13100.0,3791.0,11.209999999999999,4754.0,1100.0,673.0,35954.0,1459.0,3087.0,15535.0,Dennis Johnson*,N/A,1477.0,2448.0,4249.0,N/A,2286.0,27769.0,6.292999999999999,14
853,3412.0,5.500000000000001,6183.0,0.0,0.0,16.0,1888.0,295.0,982.0,2968.0,3412.0,5.4830000000000005,6199.0,2087.0,7.830999999999999,2674.0,774.0,123.0,20177.0,1288.0,2104.0,8911.0,Bobby Jones*,N/A,1050.0,1217.0,4256.0,N/A,1706.0,19815.0,5.4830000000000005,10
854,2552.0,6.667999999999999,5364.0,2.0,0.5329999999999999,31.0,1347.0,455.0,1517.0,5621.0,2554.0,6.615000000000001,5395.0,1479.0,10.432,1965.0,1068.0,409.0,26474.0,2042.0,3527.0,6589.0,Caldwell Jones,N/A,480.0,1596.0,7663.0,N/A,2475.0,27769.0,6.620000000000001,14
855,134.0,0.385,348.0,0.0,0.0,0.0,46.0,30.0,11.0,146.0,134.0,0.385,348.0,92.0,0.76,121.0,34.0,0.0,877.0,48.0,109.0,360.0,Rich Jones,N/A,38.0,0.0,194.0,N/A,176.0,1977.0,0.385,1
856,150.0,1.0150000000000001,319.0,0.0,0.0,0.0,82.0,45.0,39.0,202.0,150.0,1.0150000000000001,319.0,70.0,1.006,119.0,75.0,0.0,1131.0,108.0,140.0,370.0,Robin Jones,N/A,38.0,7.0,310.0,N/A,365.0,3955.0,1.0150000000000001,2
857,664.0,0.87,1533.0,0.0,0.0,0.0,305.0,59.0,123.0,614.0,664.0,0.87,1533.0,250.0,1.4500000000000002,342.0,159.0,0.0,4420.0,324.0,560.0,1578.0,Wil Jones,N/A,172.0,137.0,938.0,N/A,368.0,3955.0,0.87,2
858,27.0,0.675,79.0,0.0,0.0,0.0,51.0,51.0,0.0,18.0,27.0,0.675,79.0,31.0,1.69,44.0,33.0,0.0,281.0,4.0,42.0,85.0,George Karl,N/A,11.0,4.0,22.0,N/A,373.0,3955.0,0.675,2
859,31.0,0.534,58.0,0.0,0.0,0.0,6.0,27.0,5.0,37.0,31.0,0.534,58.0,3.0,0.375,8.0,32.0,0.0,277.0,14.0,45.0,65.0,Goo Kennedy,N/A,7.0,0.0,51.0,N/A,181.0,1977.0,0.534,1
860,3682.0,4.627000000000001,7539.0,1.0,0.111,11.0,1326.0,279.0,164.0,2661.0,3683.0,4.620000000000001,7550.0,1448.0,6.742,1820.0,551.0,44.0,16287.0,1428.0,1142.0,8815.0,Larry Kenon,N/A,698.0,1148.0,4089.0,N/A,1921.0,19809.0,4.621,7
861,4616.0,6.501,9066.0,45.0,3.0069999999999997,149.0,1667.0,368.0,101.0,2200.0,4661.0,6.473999999999999,9215.0,2712.0,10.899000000000001,3261.0,818.0,114.0,21307.0,1302.0,1426.0,12079.0,Billy Knight,N/A,706.0,1551.0,3502.0,N/A,2398.0,25757.0,6.529000000000002,9
862,2003.0,4.516,3827.0,0.0,0.0,5.0,377.0,237.0,176.0,1767.0,2003.0,4.506,3832.0,1196.0,6.249,1698.0,510.0,32.0,9905.0,963.0,1117.0,5202.0,Mitch Kupchak,N/A,164.0,682.0,2730.0,N/A,1713.0,17832.0,4.506,9
863,228.0,0.406,561.0,0.0,0.0,0.0,177.0,25.0,3.0,62.0,228.0,0.406,561.0,46.0,0.6759999999999999,68.0,71.0,0.0,1165.0,30.0,73.0,502.0,Bo Lamar,N/A,59.0,0.0,92.0,N/A,190.0,1977.0,0.406,1
864,1563.0,3.9490000000000003,3739.0,64.0,1.225,190.0,2134.0,265.0,145.0,1010.0,1627.0,3.915,3929.0,793.0,6.726000000000001,1135.0,569.0,7.0,12099.0,500.0,1722.0,4111.0,Ron Lee,N/A,1075.0,1049.0,1510.0,N/A,2066.0,19795.0,4.042,6
865,767.0,3.585,1829.0,2.0,0.5,7.0,432.0,264.0,95.0,832.0,769.0,3.577,1836.0,474.0,6.086,669.0,514.0,17.0,6812.0,523.0,1020.0,2014.0,Scott Lloyd,N/A,124.0,398.0,1355.0,N/A,2101.0,19794.0,3.58,6
866,3661.0,6.486000000000001,7890.0,244.0,2.712,806.0,6454.0,413.0,73.0,1661.0,3905.0,6.224,8696.0,1897.0,10.564,2446.0,928.0,266.0,25556.0,490.0,1691.0,9951.0,John Lucas,N/A,1273.0,1803.0,2151.0,N/A,2990.0,27769.0,6.4559999999999995,14
867,5235.0,6.607999999999999,11065.0,6.0,1.455,45.0,2195.0,408.0,600.0,5795.0,5241.0,6.577999999999999,11110.0,2774.0,10.662999999999998,3638.0,918.0,244.0,26671.0,2262.0,3088.0,13262.0,Maurice Lucas,N/A,681.0,2028.0,8057.0,N/A,2949.0,27750.0,6.582999999999999,12
868,9816.0,9.450000000000001,19955.0,8.0,1.605,80.0,1885.0,612.0,1914.0,10116.0,9824.0,9.428,20035.0,8836.0,15.224,11530.0,1411.0,784.0,47577.0,7168.0,3351.0,28492.0,Moses Malone*,N/A,1156.0,3804.0,17284.0,N/A,4803.0,41688.0,9.446,19
869,1432.0,3.2129999999999996,3092.0,0.0,0.0,8.0,610.0,175.0,44.0,942.0,1432.0,3.205,3100.0,826.0,5.617000000000001,1018.0,355.0,8.0,8029.0,508.0,790.0,3690.0,Scott May,N/A,285.0,429.0,1450.0,N/A,1570.0,13860.0,3.205,7
870,168.0,0.849,386.0,2.0,0.25,8.0,172.0,74.0,0.0,63.0,170.0,0.841,394.0,50.0,1.4609999999999999,69.0,103.0,0.0,1182.0,32.0,100.0,392.0,Andre McCarter,N/A,37.0,24.0,95.0,N/A,675.0,5936.0,0.848,3
871,553.0,2.232,1243.0,0.0,0.0,0.0,698.0,155.0,25.0,405.0,553.0,2.232,1243.0,255.0,3.932,325.0,248.0,0.0,4507.0,117.0,554.0,1361.0,Ted McClain,N/A,241.0,234.0,522.0,N/A,1113.0,9890.0,2.232,3
872,1.0,0.2,5.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,0.2,5.0,3.0,0.429,7.0,2.0,0.0,18.0,3.0,5.0,5.0,Allen Murphy,N/A,0.0,0.0,4.0,N/A,240.0,1977.0,0.2,1
873,2431.0,4.077,4524.0,1.0,1.0,4.0,954.0,244.0,226.0,3759.0,2432.0,4.074999999999999,4528.0,1078.0,6.271,1419.0,489.0,7.0,13868.0,1538.0,1501.0,5943.0,Swen Nater,N/A,258.0,982.0,5297.0,N/A,1972.0,15844.0,4.077999999999999,8
874,357.0,1.6560000000000001,880.0,0.0,0.0,0.0,309.0,101.0,21.0,105.0,357.0,1.6560000000000001,880.0,131.0,2.9,192.0,146.0,0.0,2090.0,53.0,292.0,845.0,Johnny Neumann,N/A,68.0,22.0,158.0,N/A,991.0,7909.0,1.6560000000000001,2
875,2819.0,5.398000000000001,5709.0,5.0,0.477,41.0,2190.0,275.0,235.0,3265.0,2824.0,5.369,5750.0,2492.0,8.931,3074.0,865.0,301.0,21637.0,1238.0,2883.0,8145.0,Mark Olberding,N/A,573.0,1509.0,4503.0,N/A,2777.0,21802.0,5.374,11
876,2199.0,3.462,4327.0,2.0,1.0,8.0,984.0,210.0,259.0,1943.0,2201.0,3.459,4335.0,1208.0,5.219000000000001,1582.0,488.0,44.0,11471.0,1067.0,1605.0,5612.0,Tom Owens,N/A,230.0,888.0,3010.0,N/A,1828.0,13860.0,3.4600000000000004,7
877,91.0,0.915,195.0,0.0,0.0,0.0,27.0,47.0,38.0,102.0,91.0,0.915,195.0,73.0,1.165,122.0,79.0,0.0,557.0,66.0,115.0,255.0,Joe Pace,N/A,14.0,44.0,168.0,N/A,515.0,3955.0,0.915,2
878,9614.0,11.128,17908.0,0.0,0.0,6.0,2180.0,693.0,2361.0,10117.0,9614.0,11.124,17914.0,4106.0,15.069999999999999,5694.0,1611.0,1134.0,45704.0,4598.0,4443.0,23334.0,Robert Parish*,N/A,1219.0,3183.0,14715.0,N/A,6068.0,41727.0,11.124,21
879,1862.0,3.003,3713.0,0.0,0.0,2.0,954.0,141.0,151.0,1085.0,1862.0,3.002,3715.0,747.0,4.451,989.0,452.0,0.0,10916.0,756.0,858.0,4471.0,Sonny Parker,N/A,611.0,619.0,1841.0,N/A,1573.0,11877.0,3.002,6
880,2713.0,6.000000000000001,5552.0,0.0,0.0,5.0,1292.0,418.0,808.0,3080.0,2713.0,5.995000000000001,5557.0,998.0,7.452,1581.0,785.0,7.0,16643.0,1259.0,1721.0,6424.0,Billy Paultz,N/A,361.0,834.0,4339.0,N/A,3416.0,25755.0,5.995000000000001,9
881,27.0,0.355,76.0,0.0,0.0,0.0,19.0,27.0,2.0,16.0,27.0,0.355,76.0,4.0,0.667,6.0,28.0,0.0,209.0,9.0,34.0,58.0,Marv Roberts,N/A,4.0,0.0,25.0,N/A,270.0,1977.0,0.355,1
882,2236.0,6.338000000000001,4972.0,0.0,0.0,4.0,1094.0,464.0,258.0,2459.0,2236.0,6.3340000000000005,4976.0,1360.0,11.363999999999999,1677.0,701.0,0.0,14289.0,1070.0,1256.0,5832.0,Dave Robisch,N/A,299.0,581.0,3529.0,N/A,4250.0,29714.0,6.3340000000000005,8
883,43.0,0.371,116.0,0.0,0.0,0.0,10.0,23.0,3.0,5.0,43.0,0.371,116.0,14.0,0.9329999999999999,15.0,26.0,0.0,176.0,6.0,33.0,100.0,Marshall Rogers,N/A,8.0,0.0,11.0,N/A,276.0,1977.0,0.371,1
884,4282.0,5.296,8791.0,7.0,0.585,61.0,1620.0,308.0,1117.0,4798.0,4289.0,5.2700000000000005,8852.0,2733.0,8.164,3702.0,746.0,270.0,23443.0,2445.0,2561.0,11318.0,Dan Roundfield,N/A,664.0,1806.0,7243.0,N/A,3153.0,21802.0,5.273999999999999,11
885,73.0,0.384,190.0,0.0,0.0,0.0,25.0,23.0,0.0,22.0,73.0,0.384,190.0,52.0,0.722,72.0,44.0,0.0,329.0,19.0,56.0,198.0,Phil Sellers,N/A,22.0,0.0,41.0,N/A,286.0,1977.0,0.384,1
886,3413.0,4.843999999999999,6919.0,3.0,0.567,31.0,1459.0,255.0,559.0,2721.0,3416.0,4.822999999999999,6950.0,1214.0,7.3919999999999995,1646.0,673.0,253.0,18530.0,1415.0,2540.0,8049.0,Lonnie Shelton,N/A,739.0,1284.0,4136.0,N/A,2969.0,19815.0,4.824999999999999,10
887,1810.0,2.814,3719.0,0.0,0.0,11.0,1215.0,177.0,56.0,584.0,1810.0,2.8070000000000004,3730.0,1440.0,5.063000000000001,1690.0,357.0,34.0,8633.0,161.0,724.0,5060.0,James Silas,N/A,252.0,687.0,745.0,N/A,1830.0,11877.0,2.8070000000000004,6
888,1154.0,3.145,2897.0,0.0,0.0,2.0,764.0,228.0,29.0,468.0,1154.0,3.128,2899.0,465.0,5.705,635.0,351.0,0.0,6282.0,230.0,397.0,2773.0,Ralph Simpson,N/A,301.0,464.0,698.0,N/A,2418.0,15828.0,3.128,4
889,1009.0,3.529,2293.0,0.0,0.0,0.0,761.0,204.0,99.0,683.0,1009.0,3.529,2293.0,753.0,5.839,926.0,325.0,0.0,6654.0,300.0,992.0,2771.0,Al Skinner,N/A,313.0,468.0,983.0,N/A,2441.0,15828.0,3.529,4
890,127.0,0.9490000000000001,289.0,17.0,0.239,71.0,277.0,98.0,2.0,71.0,144.0,0.907,360.0,52.0,1.475,69.0,78.0,0.0,1200.0,63.0,131.0,357.0,Willie Smith,N/A,85.0,109.0,134.0,N/A,1249.0,7914.0,0.934,4
891,6.0,0.25,24.0,0.0,0.0,0.0,6.0,22.0,0.0,4.0,6.0,0.25,24.0,2.0,1.0,2.0,17.0,0.0,65.0,6.0,11.0,14.0,Keith Starr,N/A,1.0,0.0,10.0,N/A,306.0,1977.0,0.25,1
892,1897.0,3.565,4123.0,2.0,0.33299999999999996,6.0,876.0,196.0,175.0,768.0,1899.0,3.562,4129.0,493.0,5.89,653.0,423.0,0.0,8984.0,334.0,1041.0,4293.0,Earl Tatum,N/A,537.0,561.0,1102.0,N/A,2565.0,15828.0,3.573,4
893,1449.0,2.912,2878.0,157.0,1.125,417.0,1476.0,165.0,82.0,506.0,1606.0,2.8120000000000003,3295.0,695.0,4.880999999999999,865.0,330.0,40.0,10262.0,291.0,931.0,4064.0,Brian Taylor,N/A,606.0,428.0,797.0,N/A,1941.0,11877.0,2.9339999999999997,6
894,132.0,0.42,314.0,0.0,0.0,0.0,288.0,30.0,9.0,121.0,132.0,0.42,314.0,37.0,0.569,65.0,79.0,0.0,1548.0,90.0,202.0,301.0,Fatty Taylor,N/A,132.0,0.0,211.0,N/A,310.0,1977.0,0.42,1
895,463.0,1.972,941.0,0.0,0.0,0.0,185.0,94.0,103.0,492.0,463.0,1.972,941.0,181.0,2.5349999999999997,282.0,176.0,0.0,3215.0,187.0,365.0,1107.0,Ira Terrell,N/A,85.0,106.0,679.0,N/A,1253.0,7914.0,1.972,2
896,217.0,1.8820000000000001,450.0,0.0,0.0,0.0,123.0,109.0,2.0,80.0,217.0,1.8820000000000001,450.0,81.0,3.2760000000000002,99.0,117.0,0.0,1256.0,27.0,110.0,515.0,Claude Terry,N/A,46.0,8.0,107.0,N/A,1279.0,7909.0,1.8820000000000001,2
897,4190.0,4.042,8282.0,23.0,1.11,83.0,1631.0,204.0,407.0,1184.0,4213.0,4.02,8365.0,2815.0,6.297,3616.0,509.0,69.0,16305.0,737.0,1287.0,11264.0,David Thompson*,N/A,459.0,1129.0,1921.0,N/A,2610.0,15844.0,4.033,8
898,56.0,0.406,138.0,0.0,0.0,0.0,87.0,23.0,0.0,26.0,56.0,0.406,138.0,18.0,0.72,25.0,51.0,0.0,409.0,8.0,61.0,130.0,Monte Towe,N/A,16.0,0.0,34.0,N/A,320.0,1977.0,0.406,1
899,887.0,2.2,1607.0,4.0,0.5710000000000001,7.0,940.0,110.0,24.0,409.0,891.0,2.201,1614.0,880.0,3.279,1069.0,280.0,0.0,6921.0,202.0,748.0,2666.0,Dave Twardzik,N/A,396.0,416.0,611.0,N/A,1316.0,7914.0,2.207,4
900,923.0,3.0260000000000002,2093.0,9.0,0.6,30.0,815.0,196.0,329.0,1278.0,932.0,3.0020000000000002,2123.0,723.0,5.686,888.0,434.0,0.0,10155.0,500.0,1225.0,2596.0,Jan van Breda Kolff,N/A,363.0,506.0,1778.0,N/A,2379.0,13860.0,3.0140000000000002,7
901,72.0,0.462,156.0,0.0,0.0,0.0,32.0,21.0,7.0,52.0,72.0,0.462,156.0,36.0,0.7659999999999999,47.0,40.0,0.0,438.0,23.0,59.0,180.0,Andy Walker,N/A,20.0,0.0,75.0,N/A,330.0,1977.0,0.462,1
902,1921.0,4.683,4131.0,3.0,0.583,15.0,921.0,250.0,121.0,1253.0,1924.0,4.674,4146.0,600.0,6.17,937.0,642.0,147.0,11272.0,725.0,1247.0,4451.0,Wally Walker,N/A,242.0,675.0,1978.0,N/A,3433.0,19800.0,4.679,8
903,598.0,2.267,1315.0,1.0,0.33299999999999996,4.0,1243.0,125.0,28.0,249.0,599.0,2.264,1319.0,243.0,3.6219999999999994,342.0,341.0,0.0,5387.0,121.0,362.0,1442.0,Lloyd Walton,N/A,264.0,422.0,370.0,N/A,1702.0,9895.0,2.266,5
904,34.0,0.37799999999999995,90.0,0.0,0.0,0.0,6.0,25.0,5.0,23.0,34.0,0.37799999999999995,90.0,15.0,0.882,17.0,27.0,0.0,171.0,10.0,30.0,83.0,Henry Ward,N/A,6.0,0.0,33.0,N/A,335.0,1977.0,0.37799999999999995,1
905,1810.0,3.5090000000000003,3990.0,2.0,1.0,6.0,538.0,191.0,338.0,1814.0,1812.0,3.5020000000000002,3996.0,630.0,5.518,878.0,431.0,2.0,9686.0,843.0,1462.0,4256.0,Richard Washington,N/A,270.0,562.0,2657.0,N/A,2767.0,15839.0,3.504,6
906,1573.0,4.388999999999999,3217.0,2.0,1.25,6.0,722.0,254.0,829.0,2625.0,1575.0,4.4110000000000005,3223.0,985.0,5.7780000000000005,1597.0,579.0,37.0,12966.0,1419.0,1445.0,4137.0,Marvin Webster,N/A,219.0,835.0,4044.0,N/A,3151.0,17831.0,4.4399999999999995,9
907,2245.0,2.9869999999999997,5247.0,11.0,0.47300000000000003,66.0,1835.0,175.0,141.0,1649.0,2256.0,2.9640000000000004,5313.0,901.0,5.247,1199.0,536.0,49.0,14883.0,587.0,1310.0,5424.0,Bob Wilkerson,N/A,671.0,1156.0,2236.0,N/A,2527.0,13860.0,2.9699999999999998,7
908,364.0,1.592,856.0,0.0,0.0,0.0,581.0,121.0,10.0,258.0,364.0,1.592,856.0,250.0,3.169,312.0,203.0,0.0,3736.0,81.0,257.0,978.0,Chuck Williams,N/A,112.0,156.0,339.0,N/A,1434.0,7909.0,1.592,2
909,14.0,0.298,47.0,0.0,0.0,0.0,7.0,23.0,0.0,1.0,14.0,0.298,47.0,9.0,0.75,12.0,22.0,0.0,65.0,3.0,7.0,37.0,Chuckie Williams,N/A,1.0,0.0,4.0,N/A,356.0,1977.0,0.298,1
910,4030.0,4.835999999999999,8973.0,23.0,1.09,76.0,1354.0,293.0,97.0,896.0,4053.0,4.7989999999999995,9049.0,1790.0,9.088000000000001,2159.0,493.0,0.0,15735.0,345.0,1466.0,9919.0,John Williamson,N/A,567.0,885.0,1241.0,N/A,4033.0,21765.0,4.828,5
911,237.0,0.462,516.0,0.0,0.0,0.0,142.0,59.0,18.0,178.0,237.0,0.462,516.0,143.0,0.9009999999999999,222.0,77.0,0.0,1413.0,78.0,182.0,617.0,Willie Wise,N/A,60.0,0.0,256.0,N/A,751.0,3955.0,0.462,2
912,1184.0,2.336,2535.0,6.0,0.536,23.0,1165.0,147.0,58.0,373.0,1190.0,2.3249999999999997,2558.0,438.0,3.9110000000000005,564.0,343.0,0.0,6834.0,177.0,791.0,2824.0,Larry Wright,N/A,283.0,436.0,550.0,N/A,2245.0,11877.0,2.332,6
913,159.0,0.868,350.0,0.0,0.0,0.0,105.0,45.0,0.0,57.0,159.0,0.868,350.0,32.0,1.584,40.0,92.0,0.0,975.0,31.0,64.0,350.0,Tate Armstrong,N/A,33.0,79.0,88.0,N/A,16.0,3957.0,0.868,2
914,4127.0,4.854,8667.0,93.0,2.617,275.0,1733.0,309.0,256.0,3424.0,4220.0,4.799,8942.0,1420.0,8.817,1805.0,802.0,337.0,22073.0,1434.0,1807.0,9953.0,Greg Ballard,N/A,877.0,1059.0,4858.0,N/A,132.0,21814.0,4.854,11
915,2869.0,6.873,5803.0,8.0,1.5090000000000001,39.0,1381.0,358.0,678.0,2992.0,2877.0,6.849,5842.0,1104.0,9.591000000000001,1468.0,753.0,233.0,17610.0,1342.0,2181.0,6866.0,Kent Benson,N/A,678.0,1226.0,4334.0,N/A,241.0,25773.0,6.859999999999999,11
916,5298.0,6.04,10383.0,49.0,2.394,179.0,2260.0,330.0,143.0,1152.0,5347.0,5.972,10562.0,1801.0,6.951,2748.0,696.0,317.0,21627.0,920.0,1783.0,12544.0,Otis Birdsong,N/A,858.0,1491.0,2072.0,N/A,279.0,23802.0,6.007000000000001,12
917,2.0,0.33299999999999996,6.0,0.0,0.0,0.0,2.0,23.0,0.0,3.0,2.0,0.33299999999999996,6.0,0.0,0.0,0.0,7.0,0.0,21.0,1.0,1.0,4.0,Phil Bond,N/A,1.0,2.0,4.0,N/A,38.0,1978.0,0.33299999999999996,1
918,12.0,0.545,22.0,0.0,0.0,0.0,3.0,25.0,0.0,8.0,12.0,0.545,22.0,2.0,0.4,5.0,4.0,0.0,48.0,8.0,5.0,26.0,Jim Bostic,N/A,0.0,3.0,16.0,N/A,40.0,1978.0,0.545,1
919,183.0,1.188,439.0,1.0,1.0,1.0,74.0,75.0,7.0,112.0,184.0,1.202,440.0,71.0,2.063,101.0,99.0,0.0,1139.0,39.0,125.0,440.0,Alonzo Bradley,N/A,24.0,80.0,151.0,N/A,110.0,5937.0,1.213,3
920,1428.0,3.7470000000000003,3388.0,150.0,1.85,492.0,1851.0,234.0,59.0,720.0,1578.0,3.583,3880.0,775.0,7.369999999999999,934.0,586.0,9.0,10613.0,310.0,1091.0,4081.0,Mike Bratz,N/A,548.0,854.0,1030.0,N/A,259.0,17838.0,3.741,9
921,3.0,0.3,10.0,0.0,0.0,0.0,2.0,25.0,0.0,3.0,3.0,0.3,10.0,3.0,0.75,4.0,7.0,0.0,16.0,1.0,3.0,9.0,Wayman Britt,N/A,1.0,1.0,4.0,N/A,48.0,1978.0,0.3,1
922,3779.0,6.986,7406.0,4.0,0.544,52.0,1086.0,365.0,370.0,4246.0,3783.0,6.946999999999999,7458.0,2067.0,9.764,3044.0,827.0,283.0,20931.0,1872.0,2648.0,9637.0,Kenny Carr,N/A,614.0,1744.0,6118.0,N/A,665.0,27749.0,6.950000000000001,10
923,521.0,1.747,1213.0,0.0,0.0,2.0,237.0,98.0,47.0,215.0,521.0,1.723,1215.0,266.0,3.036,350.0,154.0,0.0,3440.0,146.0,428.0,1308.0,Bob Carrington,N/A,134.0,241.0,361.0,N/A,249.0,7914.0,1.723,2
924,122.0,0.83,296.0,0.0,0.0,0.0,23.0,47.0,15.0,146.0,122.0,0.83,296.0,98.0,1.015,192.0,74.0,0.0,813.0,60.0,150.0,342.0,Wesley Cox,N/A,34.0,80.0,206.0,N/A,151.0,3957.0,0.83,2
925,1527.0,5.241,3454.0,30.0,1.611,141.0,1560.0,396.0,27.0,546.0,1557.0,5.036,3595.0,1038.0,9.86,1240.0,488.0,42.0,10567.0,148.0,696.0,4182.0,Charlie Criss,N/A,418.0,732.0,694.0,N/A,788.0,23784.0,5.1,8
926,35.0,0.43799999999999994,80.0,0.0,0.0,0.0,8.0,23.0,1.0,13.0,35.0,0.43799999999999994,80.0,14.0,0.7,20.0,15.0,0.0,154.0,14.0,24.0,84.0,Mark Crow,N/A,5.0,12.0,27.0,N/A,81.0,1978.0,0.43799999999999994,1
927,2766.0,10.118,5096.0,270.0,3.5660000000000003,842.0,4811.0,529.0,149.0,1466.0,3036.0,9.675,5938.0,1685.0,15.107,2040.0,1006.0,396.0,22868.0,306.0,2199.0,8027.0,Brad Davis,N/A,785.0,1408.0,1772.0,N/A,1537.0,37693.0,9.993000000000002,15
928,8353.0,8.622999999999998,16120.0,168.0,3.98,613.0,4003.0,522.0,136.0,2274.0,8521.0,8.488000000000001,16733.0,3235.0,14.692,3793.0,1104.0,387.0,30342.0,960.0,2604.0,20445.0,Walter Davis,N/A,1360.0,2629.0,3234.0,N/A,1455.0,33757.0,8.575,15
929,68.0,1.955,175.0,0.0,0.0,0.0,21.0,119.0,9.0,114.0,68.0,1.955,175.0,41.0,2.8810000000000002,73.0,71.0,0.0,537.0,57.0,106.0,177.0,Jacky Dorsey,N/A,14.0,34.0,171.0,N/A,467.0,9894.0,1.955,3
930,2029.0,6.287,4423.0,1.0,0.25,20.0,1631.0,399.0,252.0,2642.0,2030.0,6.241,4443.0,972.0,10.254000000000001,1341.0,993.0,457.0,23080.0,1729.0,2072.0,5033.0,T.R. Dunn,N/A,1316.0,815.0,4371.0,N/A,1329.0,27783.0,6.2509999999999994,14
931,6726.0,11.999999999999998,13701.0,1.0,0.5,22.0,1702.0,751.0,1001.0,5010.0,6727.0,11.988999999999997,13723.0,3808.0,17.119999999999994,5516.0,1351.0,520.0,33133.0,2176.0,4690.0,17263.0,James Edwards,N/A,501.0,2279.0,7186.0,N/A,2660.0,49651.0,11.988999999999997,19
932,236.0,1.3319999999999999,545.0,0.0,0.0,3.0,113.0,72.0,84.0,300.0,236.0,1.322,548.0,141.0,2.253,193.0,168.0,0.0,1984.0,182.0,320.0,613.0,Bo Ellis,N/A,69.0,145.0,482.0,N/A,315.0,5937.0,1.322,3
933,15.0,0.484,31.0,0.0,0.0,0.0,7.0,23.0,5.0,17.0,15.0,0.484,31.0,10.0,0.588,17.0,20.0,0.0,97.0,13.0,16.0,40.0,Al Fleming,N/A,0.0,16.0,30.0,N/A,120.0,1978.0,0.484,1
934,229.0,0.9,510.0,0.0,0.0,0.0,296.0,47.0,71.0,371.0,229.0,0.9,510.0,111.0,1.0150000000000001,218.0,139.0,0.0,2130.0,194.0,256.0,569.0,Bayard Forrest,N/A,52.0,191.0,565.0,N/A,231.0,3957.0,0.9,2
935,1950.0,5.251,3583.0,8.0,1.564,28.0,952.0,265.0,43.0,558.0,1958.0,5.233999999999999,3611.0,572.0,8.445,669.0,593.0,10.0,9617.0,152.0,893.0,4496.0,Mike Glenn,N/A,318.0,429.0,710.0,N/A,1171.0,19825.0,5.244,10
936,977.0,2.843,2055.0,2.0,0.33299999999999996,14.0,605.0,147.0,117.0,1234.0,979.0,2.829,2069.0,584.0,4.287,807.0,435.0,2.0,7545.0,730.0,1101.0,2544.0,Glen Gondrezick,N/A,485.0,453.0,1964.0,N/A,744.0,11883.0,2.833,6
937,3681.0,7.4750000000000005,7734.0,42.0,2.692,199.0,5408.0,493.0,53.0,1403.0,3723.0,7.361000000000001,7933.0,1673.0,12.956999999999999,2068.0,1009.0,515.0,24142.0,485.0,1487.0,9161.0,Rickey Green,N/A,1388.0,1644.0,1888.0,N/A,2135.0,31773.0,7.409999999999998,14
938,61.0,0.361,169.0,0.0,0.0,0.0,24.0,25.0,0.0,59.0,61.0,0.361,169.0,23.0,0.639,36.0,36.0,0.0,422.0,44.0,56.0,145.0,Greg Griffin,N/A,16.0,39.0,103.0,N/A,145.0,1978.0,0.361,1
939,2032.0,4.254,4230.0,33.0,1.541,98.0,1419.0,234.0,134.0,1299.0,2065.0,4.234,4328.0,961.0,6.924,1248.0,693.0,17.0,12916.0,516.0,1511.0,5124.0,Ernie Grunfeld,N/A,472.0,801.0,1815.0,N/A,1153.0,17838.0,4.277,9
940,608.0,3.8049999999999997,1298.0,247.0,1.752,733.0,460.0,197.0,19.0,249.0,855.0,3.4089999999999994,2031.0,122.0,5.953,143.0,333.0,4.0,4356.0,126.0,426.0,2079.0,Joe Hassett,N/A,139.0,200.0,375.0,N/A,1087.0,15845.0,3.804,6
941,11946.0,15.921,24568.0,783.0,9.380000000000003,2334.0,6482.0,975.0,282.0,4464.0,12729.0,15.376,26902.0,5611.0,25.919000000000004,6836.0,2078.0,749.0,57054.0,2420.0,5058.0,31852.0,Eddie Johnson,N/A,1591.0,4112.0,6884.0,N/A,6131.0,65607.0,16.027000000000005,21
942,4037.0,5.231999999999999,7995.0,367.0,3.0380000000000007,1104.0,2305.0,288.0,260.0,3510.0,4404.0,5.017999999999999,9099.0,2281.0,7.651,2980.0,711.0,699.0,25723.0,1795.0,1896.0,11456.0,Larry Johnson,N/A,520.0,1438.0,5305.0,N/A,2527.0,21943.0,5.245,11
943,5719.0,5.498,10973.0,14.0,1.5410000000000001,92.0,2502.0,288.0,525.0,2988.0,5733.0,5.487,11065.0,2412.0,8.166,3265.0,691.0,359.0,23694.0,1829.0,1766.0,13892.0,Marques Johnson,N/A,888.0,1627.0,4817.0,N/A,1839.0,21815.0,5.523000000000001,11
