,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
17,15.0,PHW,Ted Luckenbill,Houston,2.0,87.0,597.0,196.0,166.0,35.0,0.367,0.0,0.604,6.9,2.3,1.9,0.4,0.4,0.029,0.0,0.0
18,16.0,STL,Ron Horn,Indiana,2.0,31.0,314.0,77.0,77.0,11.0,0.298,0.0,0.677,10.1,2.5,2.5,0.4,-0.2,-0.037,0.0,0.0
19,17.0,BOS,Al Butler,Niagara University,4.0,234.0,5055.0,2282.0,696.0,530.0,0.439,0.0,0.739,21.6,9.8,3.0,2.3,7.0,0.067,0.0,0.0
20,18.0,CHP,Jack Turner,Louisville,1.0,42.0,567.0,200.0,85.0,44.0,0.38,0.0,0.762,13.5,4.8,2.0,1.0,0.0,-0.002,0.0,0.0
21,19.0,CHP,Jerry Graves,Mississippi State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,20.0,CHP,York Larese,UNC,1.0,59.0,703.0,302.0,77.0,94.0,0.373,0.0,0.806,11.9,5.1,1.3,1.6,0.3,0.02,0.0,0.0
23,21.0,CHP,Don Kojis,Marquette,12.0,814.0,19241.0,9948.0,4555.0,1112.0,0.446,0.0,0.72,23.6,12.2,5.6,1.4,35.8,0.089,-0.2,1.1
24,22.0,CHP,Doug Moe,UNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,23.0,CHP,Jeff Cohen,William & Mary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,24.0,NYK,Tony Jackson,St. John's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,25.0,CIN,Bevo Nordmann,Saint Louis,4.0,133.0,1628.0,571.0,517.0,73.0,0.459,0.0,0.49,12.2,4.3,3.9,0.5,2.0,0.059,0.0,0.0
30,26.0,DET,Doug Kistler,Duke,1.0,5.0,13.0,8.0,1.0,0.0,0.5,0.0,0.5,2.6,1.6,0.2,0.0,0.0,0.123,0.0,0.0
31,27.0,LAL,Frank Burgess,Gonzaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,28.0,SYR,Chuck Osborne,Western Kentucky,1.0,4.0,21.0,5.0,9.0,1.0,0.125,0.0,0.75,5.3,1.3,2.3,0.3,-0.1,-0.134,0.0,0.0
33,29.0,PHW,Jack Egan,Saint Joseph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,30.0,STL,Tom Chilton,East Tennessee State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,31.0,BOS,Bill Depp,Vanderbilt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,32.0,CHP,Bill Bridges,Kansas,13.0,926.0,30878.0,11012.0,11054.0,2553.0,0.442,0.0,0.693,33.3,11.9,11.9,2.8,59.9,0.093,-2.0,0.0
39,33.0,NYK,George Blaney,Holy Cross,1.0,36.0,363.0,117.0,36.0,45.0,0.38,0.0,0.529,10.1,3.3,1.0,1.3,-0.1,-0.014,0.0,0.0
40,34.0,CIN,Lowery Kirk,Memphis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,35.0,DET,George Finley,Tennessee State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,36.0,LAL,Charles Henke,Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,37.0,SYR,Hank Whitney,Iowa State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,38.0,PHW,John Tidwell,Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,39.0,STL,Gus Guydon,Drake University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,40.0,BOS,Carl Cole,Eastern Kentucky University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,41.0,CHP,Roger Kaiser,Georgia Tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,42.0,NYK,Bill Smith,Saint Peter's College,1.0,9.0,83.0,23.0,16.0,7.0,0.242,0.0,0.875,9.2,2.6,1.8,0.8,-0.2,-0.101,0.0,0.0
51,43.0,CIN,Rossie Johnson,Tennessee State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,44.0,DET,Danny Doyle,Belmont Abbey College,1.0,4.0,25.0,16.0,8.0,3.0,0.5,0.0,0.8,6.3,4.0,2.0,0.8,0.1,0.216,0.0,0.0
53,45.0,LAL,Bill Lickert,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,46.0,SYR,Don Jacobson,South Dakota State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,47.0,PHW,Bruce Spraggins,Virginia Union University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,48.0,STL,John Berberich,UCLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,49.0,BOS,Bob DiStefano,NC State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,50.0,CHP,Howie Carl,DePaul,1.0,31.0,382.0,170.0,39.0,57.0,0.333,0.0,0.706,12.3,5.5,1.3,1.8,-0.5,-0.061,0.0,0.0
61,51.0,NYK,Cleveland Buckner,Jackson State University,2.0,68.0,723.0,411.0,240.0,44.0,0.432,0.0,0.62,10.6,6.0,3.5,0.6,1.3,0.087,0.0,0.0
62,52.0,CIN,Bob Slobodnik,Duquesne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,53.0,DET,Lee Patrone,West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,54.0,LAL,Bill McClintock,California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,55.0,SYR,Billy Joe Price,New Mexico State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,56.0,PHW,Dick Goldberg,University of Southern Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,57.0,STL,Bob McDonald,Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,58.0,BOS,Ned Twyman,Duquesne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,59.0,CHP,Dave Voss,Tulsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,60.0,NYK,Donnie Butcher,Pikeville College,5.0,279.0,5085.0,1696.0,821.0,585.0,0.397,0.0,0.629,18.2,6.1,2.9,2.1,4.5,0.042,0.0,0.0
73,61.0,CIN,Dave Zeller,Miami University,1.0,61.0,278.0,90.0,27.0,58.0,0.353,0.0,0.75,4.6,1.5,0.4,1.0,-0.1,-0.01,0.0,0.0
74,62.0,DET,Burt Price,Wittenberg University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,63.0,LAL,Albert Alamanza,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,64.0,SYR,Roger Newman,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,65.0,PHW,Charles McNeil,Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,66.0,STL,Charles Riley,Winston-Salem State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,67.0,BOS,Mel Klein,Northern State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,68.0,CHP,Ron Heller,Wichita State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,69.0,NYK,Cedrick Price,Kansas State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,70.0,CIN,Jerry Thelen,Thomas More College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,71.0,DET,Walter Ward,Hampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,72.0,LAL,Bill Ellis,UCLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,73.0,SYR,Dave Mills,Seattle University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,74.0,PHW,Larry Swift,Truman State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,75.0,STL,Gene Velloff,Doane College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,76.0,CHP,John Wessels,Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,77.0,NYK,Charles Bowman,Wabash College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,78.0,CIN,Larry Krueger,Ohio University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,79.0,DET,Peter Baltic,Penn State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,80.0,LAL,Carl Anderson,Oregon State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,81.0,SYR,Rex Tippitt,Grambling State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,82.0,STL,Herbert Gray,North Carolina A&T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,83.0,CHP,Steve Strange,SMU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,84.0,NYK,Ron Debillous,UW-Milwaukee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,85.0,CIN,Jack Waters,Ole Miss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,86.0,DET,Wayne Monson,Northern Michigan University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,87.0,LAL,Robert Williams,Allan Hancock College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,88.0,SYR,Pete Chudy,Syracuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,89.0,PHW,Leo Hill,UCLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,90.0,STL,Tom Faszholz,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,91.0,CHP,Larry Comley,Kansas State,1.0,12.0,89.0,25.0,19.0,12.0,0.216,0.0,0.563,7.4,2.1,1.6,1.0,-0.3,-0.167,0.0,0.0
112,92.0,NYK,Kevin Loughery,St. John's,11.0,755.0,22208.0,11575.0,2254.0,2803.0,0.413,0.0,0.803,29.4,15.3,3.0,3.7,29.8,0.064,0.0,0.0
113,93.0,CIN,Carl Short,Newberry College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,94.0,DET,Richard Kraft,State University of New York at Brockport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,95.0,LAL,Howard Hunt,Duke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,96.0,SYR,Dick Sammons,LeMoyne College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,97.0,PHW,Corky Whitrow,Georgetown College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,98.0,STL,Dick Kepley,UNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,99.0,NYK,Earl Shultz,California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,100.0,CIN,George Patterson,Toledo,1.0,59.0,559.0,120.0,159.0,51.0,0.331,0.0,0.842,9.5,2.0,2.7,0.9,0.1,0.007,0.0,0.0
123,101.0,STL,Jackie Crawford,Centenary (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,102.0,NYK,Ned Jennings,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,103.0,CIN,Clair McRoberts,Monmouth University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,104.0,STL,Howard Stacy,Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,105.0,NYK,Bill Engressor,LSU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,106.0,CIN,Carl Bouldin,Cincinnati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,107.0,NYK,Vince Kempton,Saint Joseph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
